madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
88275,0,94029,0,0,,bunalımsız,0,1,,0,0,0,,,,,bunalimsiz,,"[{'anlam_id': '109940', 'madde_id': '88275', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gerginlik, sıkıntı vermeyen, gerginliği olmayan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
88276,0,94030,0,0,,bunalıvermek,0,1,,0,0,0,,bunalı'vermek,,,bunalivermek,,"[{'anlam_id': '109941', 'madde_id': '88276', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak bunalmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88277,0,94031,0,0,,bunalıverme,0,1,,0,0,0,,,,,bunaliverme,,"[{'anlam_id': '109942', 'madde_id': '88277', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bunalıvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88278,0,94032,0,0,,bunaltabilmek,0,2,,0,0,0,,,,,bunaltabilmek,,"[{'anlam_id': '109943', 'madde_id': '88278', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bunaltma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109944', 'madde_id': '88278', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bunaltmaya gücü yetmek', 'gos': '0'}]",
88279,0,94033,0,0,,bunaltabilme,0,1,,0,0,0,,,,,bunaltabilme,,"[{'anlam_id': '109945', 'madde_id': '88279', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bunaltabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88280,0,94034,0,0,,bunayabilmek,0,1,,0,0,0,,,,,bunayabilmek,,"[{'anlam_id': '109946', 'madde_id': '88280', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bunama ihtimali bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88281,0,94035,0,0,,bunayabilme,0,1,,0,0,0,,,,,bunayabilme,,"[{'anlam_id': '109947', 'madde_id': '88281', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bunayabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88282,0,94036,0,0,,bunayıvermek,0,1,,0,0,0,,bunayı'vermek,,,bunayivermek,,"[{'anlam_id': '109948', 'madde_id': '88282', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak bunamak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88283,0,94037,0,0,,bunayıverme,0,1,,0,0,0,,,,,bunayiverme,,"[{'anlam_id': '109949', 'madde_id': '88283', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bunayıvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88284,0,94038,0,0,,burabilmek,0,2,,0,0,0,,,,,burabilmek,,"[{'anlam_id': '109950', 'madde_id': '88284', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109951', 'madde_id': '88284', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burmaya gücü yetmek', 'gos': '0'}]",
88285,0,94039,0,0,,burabilme,0,1,,0,0,0,,,,,burabilme,,"[{'anlam_id': '109952', 'madde_id': '88285', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88286,0,94040,0,0,,burdurabilmek,0,2,,0,0,0,,,,,burdurabilmek,,"[{'anlam_id': '109953', 'madde_id': '88286', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burdurma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '21', 'tur': '3', 'tam_adi': '-e', 'kisa_adi': '-e', 'ekno': '32'}, {'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109954', 'madde_id': '88286', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burdurmaya gücü yetmek', 'gos': '0'}]",
88287,0,94041,0,0,,burdurabilme,0,1,,0,0,0,,,,,burdurabilme,,"[{'anlam_id': '109955', 'madde_id': '88287', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burdurabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88288,0,94042,0,0,,burdurulmak,0,1,,0,0,0,,,,,burdurulmak,,"[{'anlam_id': '109956', 'madde_id': '88288', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burulması sağlanmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88289,0,94043,0,0,,burdurulma,0,1,,0,0,0,,,,,burdurulma,,"[{'anlam_id': '109957', 'madde_id': '88289', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burdurulmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88290,0,94044,0,0,,burkabilmek,0,2,,0,0,0,,,,,burkabilmek,,"[{'anlam_id': '109958', 'madde_id': '88290', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burkma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109959', 'madde_id': '88290', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkmaya gücü yetmek', 'gos': '0'}]",
88291,0,94045,0,0,,burkabilme,0,1,,0,0,0,,,,,burkabilme,,"[{'anlam_id': '109960', 'madde_id': '88291', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88292,0,94046,0,0,,burkuk,0,2,,0,0,0,,,,,burkuk,,"[{'anlam_id': '109961', 'madde_id': '88292', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkulmuş olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}, {'anlam_id': '109962', 'madde_id': '88292', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hafif eğri', 'gos': '0', 'orneklerListe': [{'ornek_id': '33264', 'anlam_id': '109962', 'ornek_sira': '1', 'ornek': 'Çayları dağıtan çocuk saat takındığı kolunu burkuk tutuyor; herkes görsün, ilk kol saatini.', 'kac': '1', 'yazar_id': '193', 'yazar': [{'yazar_id': '193', 'tam_adi': 'Adalet Ağaoğlu', 'kisa_adi': 'A. Ağaoğlu', 'ekno': '412'}]}]}]",
88293,0,94047,0,0,,burkulabilmek,0,1,,0,0,0,,,,,burkulabilmek,,"[{'anlam_id': '109963', 'madde_id': '88293', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burkulma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88294,0,94048,0,0,,burkulabilme,0,1,,0,0,0,,,,,burkulabilme,,"[{'anlam_id': '109964', 'madde_id': '88294', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkulabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88295,0,94049,0,0,,burkuluvermek,0,1,,0,0,0,,burkulu'vermek,,,burkuluvermek,,"[{'anlam_id': '109965', 'madde_id': '88295', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak veya ansızın burkulmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
88296,0,94050,0,0,,burkuluverme,0,1,,0,0,0,,,,,burkuluverme,,"[{'anlam_id': '109966', 'madde_id': '88296', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkuluvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88297,0,94051,0,0,,burkuvermek,0,1,,0,0,0,,burku'vermek,,,burkuvermek,,"[{'anlam_id': '109967', 'madde_id': '88297', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak veya ansızın burkmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
88298,0,94052,0,0,,burkuverme,0,1,,0,0,0,,,,,burkuverme,,"[{'anlam_id': '109968', 'madde_id': '88298', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burkuvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88299,0,94053,0,0,,burulabilmek,0,1,,0,0,0,,,,,burulabilmek,,"[{'anlam_id': '109969', 'madde_id': '88299', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Burulma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88300,0,94054,0,0,,burulabilme,0,1,,0,0,0,,,,,burulabilme,,"[{'anlam_id': '109970', 'madde_id': '88300', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Burulabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88301,0,94055,0,0,,buruşabilmek,0,1,,0,0,0,,,,,burusabilmek,,"[{'anlam_id': '109971', 'madde_id': '88301', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buruşma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88302,0,94056,0,0,,buruşabilme,0,1,,0,0,0,,,,,burusabilme,,"[{'anlam_id': '109972', 'madde_id': '88302', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88303,0,94057,0,0,,buruşturabilmek,0,2,,0,0,0,,,,,burusturabilmek,,"[{'anlam_id': '109973', 'madde_id': '88303', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buruşturma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109974', 'madde_id': '88303', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşturmaya gücü yetmek', 'gos': '0'}]",
88304,0,94058,0,0,,buruşturabilme,0,1,,0,0,0,,,,,burusturabilme,,"[{'anlam_id': '109975', 'madde_id': '88304', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşturabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88305,0,94059,0,0,,buruşturulabilmek,0,1,,0,0,0,,,,,burusturulabilmek,,"[{'anlam_id': '109976', 'madde_id': '88305', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buruşturulma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88306,0,94060,0,0,,buruşturulabilme,0,1,,0,0,0,,,,,burusturulabilme,,"[{'anlam_id': '109977', 'madde_id': '88306', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşturulabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88307,0,94061,0,0,,buruşturulmak,0,1,,0,0,0,,,,,burusturulmak,,"[{'anlam_id': '109978', 'madde_id': '88307', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buruşuk duruma getirilmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88308,0,94062,0,0,,buruşturulma,0,1,,0,0,0,,,,,burusturulma,,"[{'anlam_id': '109979', 'madde_id': '88308', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşturulmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88309,0,94063,0,0,,buruşturuvermek,0,1,,0,0,0,,buruşturu'vermek,,,burusturuvermek,,"[{'anlam_id': '109980', 'madde_id': '88309', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak buruşturmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
88310,0,94064,0,0,,buruşturuverme,0,1,,0,0,0,,,,,burusturuverme,,"[{'anlam_id': '109981', 'madde_id': '88310', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşturuvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88311,0,94065,0,0,,buruşuvermek,0,1,,0,0,0,,buruşu'vermek,,,burusuvermek,,"[{'anlam_id': '109982', 'madde_id': '88311', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak buruşmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88312,0,94066,0,0,,buruşuverme,0,1,,0,0,0,,,,,burusuverme,,"[{'anlam_id': '109983', 'madde_id': '88312', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buruşuvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88313,0,94067,0,0,,buyurabilmek,0,2,,0,0,0,,,,,buyurabilmek,,"[{'anlam_id': '109984', 'madde_id': '88313', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buyurma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '109985', 'madde_id': '88313', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buyurma becerisi bulunmak', 'gos': '0'}]",
88314,0,94068,0,0,,buyurabilme,0,1,,0,0,0,,,,,buyurabilme,,"[{'anlam_id': '109986', 'madde_id': '88314', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buyurabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88315,0,94069,0,0,,buyurganlaşmak,0,1,,0,0,0,,,,,buyurganlasmak,,"[{'anlam_id': '109987', 'madde_id': '88315', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buyurgan duruma gelmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88316,0,94070,0,0,,buyurganlaşma,0,1,,0,0,0,,,,,buyurganlasma,,"[{'anlam_id': '109988', 'madde_id': '88316', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buyurganlaşmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88317,0,94071,0,0,,buyurganca,0,1,,0,0,0,,buyurga'nca,,,buyurganca,,"[{'anlam_id': '109989', 'madde_id': '88317', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buyurgana yakışır bir biçimde', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
88318,0,94072,0,0,,buzlanabilmek,0,1,,0,0,0,,,,,buzlanabilmek,,"[{'anlam_id': '109990', 'madde_id': '88318', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buzlanma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88319,0,94073,0,0,,buzlanabilme,0,1,,0,0,0,,,,,buzlanabilme,,"[{'anlam_id': '109991', 'madde_id': '88319', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buzlanabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88320,0,94074,0,0,,buzlaşabilmek,0,1,,0,0,0,,,,,buzlasabilmek,,"[{'anlam_id': '109992', 'madde_id': '88320', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Buzlaşma ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88321,0,94075,0,0,,buzlaşabilme,0,1,,0,0,0,,,,,buzlasabilme,,"[{'anlam_id': '109993', 'madde_id': '88321', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buzlaşabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88322,0,94076,0,0,,boyayabilmek,0,3,,0,0,0,,,,,boyayabilmek,,"[{'anlam_id': '109994', 'madde_id': '88322', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Boyama ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109995', 'madde_id': '88322', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Boyamaya gücü yetmek', 'gos': '0'}, {'anlam_id': '109996', 'madde_id': '88322', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Boyama becerisi bulunmak', 'gos': '0'}]",
88323,0,94077,0,0,,boyayabilme,0,1,,0,0,0,,,,,boyayabilme,,"[{'anlam_id': '109997', 'madde_id': '88323', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Boyayabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88324,0,94078,0,0,,bulayabilmek,0,2,,0,0,0,,,,,bulayabilmek,,"[{'anlam_id': '109998', 'madde_id': '88324', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bulama ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '21', 'tur': '3', 'tam_adi': '-e', 'kisa_adi': '-e', 'ekno': '32'}, {'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '109999', 'madde_id': '88324', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bulamaya gücü yetmek', 'gos': '0'}]",
88325,0,94079,0,0,,bulayabilme,0,1,,0,0,0,,,,,bulayabilme,,"[{'anlam_id': '110000', 'madde_id': '88325', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bulayabilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88326,0,94080,0,0,,bücürleşmek,0,1,,0,0,0,,,,,bucurlesmek,,"[{'anlam_id': '110001', 'madde_id': '88326', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bücür duruma gelmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88327,0,94081,0,0,,bücürleşme,0,1,,0,0,0,,,,,bucurlesme,,"[{'anlam_id': '110002', 'madde_id': '88327', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bücürleşmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88328,0,94082,0,0,,bükebilmek,0,3,,0,0,0,,,,,bukebilmek,,"[{'anlam_id': '110003', 'madde_id': '88328', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bükme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '110004', 'madde_id': '88328', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bükme becerisi bulunmak', 'gos': '0'}, {'anlam_id': '110005', 'madde_id': '88328', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bükmeye gücü yetmek', 'gos': '0'}]",
88329,0,94083,0,0,,bükebilme,0,1,,0,0,0,,,,,bukebilme,,"[{'anlam_id': '110006', 'madde_id': '88329', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bükebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88330,0,94084,0,0,,büklümlü,0,1,,0,0,0,,,,,buklumlu,,"[{'anlam_id': '110007', 'madde_id': '88330', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Büklümü olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
88331,0,94085,0,0,,büktürebilmek,0,2,,0,0,0,,,,,bukturebilmek,,"[{'anlam_id': '110008', 'madde_id': '88331', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Büktürme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '110009', 'madde_id': '88331', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Büktürmeye gücü yetmek', 'gos': '0'}]",
88332,0,94086,0,0,,büktürebilme,0,1,,0,0,0,,,,,bukturebilme,,"[{'anlam_id': '110010', 'madde_id': '88332', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Büktürebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88333,0,94087,0,0,,büktürülmek,0,1,,0,0,0,,,,,bukturulmek,,"[{'anlam_id': '110011', 'madde_id': '88333', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bükülmesi sağlanmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
88334,0,94088,0,0,,büktürülme,0,1,,0,0,0,,,,,bukturulme,,"[{'anlam_id': '110012', 'madde_id': '88334', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Büktürülmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
